90	81	58	54	53	77	20
33	14	56	11	89	89	18
24	15	23	25	89	66	78
81	85	89	78	99	3	42
84	74	40	79	98	98	68
56	83	25	89	75	81	49
64	34	36	92	75	69	7
10	87	35	69	56	88	17
40	69	5	94	15	93	29
78	21	75	89	8	39	80
85	37	89	20	58	32	76
88	29	88	71	56	51	34
21	24	39	33	57	44	79
50	57	33	91	21	28	54
97	84	78	50	23	2	82
42	7	78	30	21	59	22
33	65	72	79	90	59	2
70	34	25	94	89	28	31
70	18	82	41	18	95	99
43	78	34	34	51	44	41
64	29	1	17	13	12	69
14	93	78	30	95	48	11
67	24	76	75	19	80	98
4	9	92	35	75	81	59
98	88	32	26	23	20	25
73	46	99	92	22	14	53
85	11	27	84	10	82	34
77	14	44	41	91	27	60
20	18	65	24	87	93	53
15	98	29	13	64	25	52
34	65	12	9	72	42	48
26	99	94	71	82	46	93
49	21	55	2	71	36	92
18	47	48	49	40	69	44
94	51	34	50	99	82	94
22	9	49	54	36	21	4
48	57	8	77	3	40	49
85	36	35	3	30	27	60
76	81	91	17	55	80	2
11	37	14	94	15	84	34
31	18	70	30	16	97	96
1	85	64	66	34	59	33
54	98	39	92	46	79	48
61	20	40	67	1	44	71
6	75	76	91	94	38	23
75	97	48	50	69	86	62
30	3	93	9	20	73	41
7	78	47	60	95	71	3
74	58	33	29	7	39	57
23	79	25	22	73	52	29
89	9	93	81	21	4	94
24	87	80	65	44	38	54
66	60	72	21	31	42	6
75	18	2	2	77	6	97
53	14	68	80	22	86	21
38	15	96	77	3	90	40
6	56	93	7	54	45	73
10	85	42	93	65	53	9
82	48	14	63	61	10	84
8	54	8	81	96	34	58
68	95	86	20	66	14	74
92	33	1	9	25	23	28
40	56	62	94	17	97	18
41	2	72	83	18	89	32
75	31	80	72	69	36	50
58	83	42	95	30	31	98
45	74	86	22	59	68	36
97	11	47	72	43	76	40
82	22	26	84	45	27	6
6	72	75	2	58	27	30
18	94	69	43	39	14	88
17	67	16	45	42	28	59
52	6	52	16	57	86	93
34	67	38	29	39	76	62
26	68	46	61	63	3	30
59	37	73	98	95	21	46
30	51	31	73	52	43	58
66	58	79	28	44	96	56
89	88	20	65	74	45	91
75	73	63	38	77	3	79
14	46	22	53	53	80	96
82	35	33	27	13	23	92
2	44	96	99	28	38	49
83	44	55	86	76	7	70
57	74	98	18	85	62	81
31	72	97	86	6	38	87
28	91	15	32	52	12	87
83	96	24	61	44	33	38
35	36	85	40	81	33	70
22	94	95	50	2	89	43
22	99	36	10	42	96	12
12	9	4	79	27	92	52
82	30	85	22	5	73	74
45	47	90	73	28	15	53
93	98	58	26	81	59	64
32	41	86	40	81	50	54
42	60	61	55	88	20	79
57	80	56	71	45	25	36
36	84	83	42	1	12	11
17	64	56	5	77	50	73
93	33	98	95	49	45	94
3	56	42	48	74	72	67
64	95	44	27	3	28	98
31	51	45	38	38	24	23
73	14	66	1	81	54	63
65	80	89	52	79	62	94
17	34	38	36	58	10	5
97	42	73	73	1	83	42
13	79	17	24	10	49	73
53	33	80	78	28	79	76
47	3	61	61	63	64	36
83	36	97	42	26	82	87
28	55	71	93	80	14	22
69	31	6	96	65	42	99
90	12	79	96	9	96	44
31	63	70	19	89	19	90
79	82	71	24	51	93	40
58	65	65	34	64	71	4
6	9	98	52	51	34	72
12	86	27	3	44	87	12
48	71	83	51	80	41	58
37	29	83	71	25	78	82
29	29	40	4	53	92	17
42	23	11	24	66	16	70
8	87	9	84	88	53	32
28	72	25	80	55	57	82
70	68	29	90	26	28	9
33	94	68	18	75	71	7
53	49	76	75	6	32	28
4	7	37	8	95	70	12
49	27	98	87	40	64	67
94	77	75	11	27	64	21
39	87	46	41	87	70	79
38	33	21	95	61	26	32
57	62	47	6	3	83	67
95	92	48	47	34	46	40
87	19	47	30	87	17	82
12	56	30	36	62	51	63
11	35	70	97	64	85	92
27	4	84	53	99	31	94
60	24	33	17	59	57	84
3	86	37	60	61	37	53
73	75	17	4	68	85	14
70	76	48	89	95	99	84
13	60	76	99	65	80	90
88	54	43	36	63	21	16
70	41	71	69	90	97	29
47	90	34	33	13	35	11
16	60	78	42	76	91	93
6	66	20	14	59	67	69
40	32	94	20	98	62	86
14	37	38	42	55	3	90
5	82	98	62	43	32	14
47	86	24	28	19	38	80
47	71	78	29	95	43	32
98	66	58	67	83	84	65
23	76	64	6	63	26	44
39	52	21	76	54	65	4
51	10	51	30	61	83	44
24	74	2	77	68	33	38
42	27	75	41	21	83	23
28	74	21	75	51	20	90
8	14	11	53	66	52	28
10	59	1	65	76	77	90
36	21	48	78	86	77	43
31	73	2	45	48	25	88
72	44	95	23	45	22	46
14	43	80	59	41	21	89
94	96	91	16	1	11	18
7	92	4	54	38	51	27
98	29	26	7	5	4	20
97	5	17	38	52	81	36
15	70	23	38	44	12	2
59	50	7	15	42	22	11
92	70	33	42	86	33	37
67	90	9	12	93	64	55
59	94	75	84	12	67	86
34	86	82	28	13	28	52
55	99	95	14	10	55	89
87	66	45	35	22	33	1
2	90	7	36	1	9	30
68	99	89	83	32	30	67
37	17	3	37	70	85	80
45	42	90	96	87	27	3
9	55	21	24	11	89	20
11	44	43	57	55	83	65
93	27	12	32	28	70	21
42	42	78	41	5	60	41
68	47	90	54	3	50	48
9	32	16	4	9	80	46
5	18	77	78	29	60	46
87	73	59	42	81	19	92
37	26	47	19	62	56	77
36	56	78	6	90	42	59
42	44	21	45	4	62	16
16	93	21	67	74	12	62
13	7	94	85	30	9	74
49	85	22	93	35	46	17
98	81	66	60	92	96	38
91	71	33	57	97	39	82
4	6	65	19	82	46	47
43	62	10	33	74	26	12
75	72	71	4	15	85	27
43	40	74	55	85	97	53
29	8	21	65	57	5	8
14	8	7	72	19	82	29
13	77	71	39	71	12	15
55	5	24	58	59	44	86
62	98	76	49	42	77	35
3	56	48	31	84	1	24
7	23	10	62	91	45	3
79	24	46	1	84	80	60
18	32	93	83	83	59	92
94	12	84	43	53	69	57
80	93	68	90	35	53	97
38	58	61	83	60	16	21
19	79	92	82	89	44	75
1	4	13	67	60	17	56
6	53	71	70	98	84	10
67	56	16	96	35	1	52
82	62	19	8	92	13	66
47	82	54	11	61	32	68
24	68	53	49	51	67	51
70	20	2	37	53	83	23
25	14	3	21	55	60	55
94	60	43	91	27	3	41
33	19	68	16	31	45	34
9	66	24	83	94	35	52
33	49	80	60	95	14	38
41	66	83	7	1	69	80
10	33	82	38	50	35	20
47	99	20	18	93	67	53
82	38	18	47	97	33	68
57	96	52	98	56	96	91
41	17	31	18	29	24	67
99	55	60	83	93	87	38
32	77	20	3	3	47	76
8	85	73	56	2	28	45
71	75	86	86	17	29	82
17	37	51	36	14	79	32
85	71	38	26	1	45	44
72	81	76	76	63	48	98
39	23	56	5	45	87	39
83	99	95	78	95	76	35
64	64	45	11	23	56	49
80	10	19	26	93	53	43
22	23	48	70	97	12	72
68	42	18	28	67	66	82
96	69	76	71	76	12	4
19	84	40	9	36	16	2
13	74	40	68	52	46	25
18	78	96	11	60	93	75
44	87	12	36	12	64	30
38	99	53	86	9	25	65
79	92	52	86	54	24	48
85	58	13	13	60	72	8
81	81	99	11	66	54	32
94	79	30	99	25	69	70
85	86	60	84	75	79	35
45	2	11	50	26	24	80
10	95	46	74	88	85	71
30	2	22	1	26	74	81
23	74	25	3	11	83	75
56	93	44	64	4	17	83
36	9	81	83	91	39	27
79	63	11	71	55	43	77
39	21	49	62	30	94	47
89	87	92	89	59	75	43
13	63	69	89	58	74	85
22	52	34	11	32	87	84
99	5	50	11	56	51	68
26	80	14	75	98	57	76
46	48	40	55	9	81	54
80	81	70	81	98	15	69
26	46	33	84	17	9	81
18	42	65	88	75	74	51
35	90	97	21	46	75	76
50	26	71	5	94	22	68
20	38	93	98	41	76	94
2	82	72	85	61	76	5
69	7	71	56	32	52	12
16	56	64	38	6	80	71
76	19	55	36	55	95	13
55	72	97	18	6	95	55
82	18	55	84	5	56	65
7	12	34	46	19	35	76
53	19	74	49	54	56	68
48	20	63	62	79	26	96
30	53	13	73	33	23	10
65	38	96	25	63	26	28
13	36	21	43	37	7	14
89	55	48	83	46	58	38
7	97	23	18	55	69	27
84	14	19	17	17	66	8
91	37	15	18	66	94	78
90	81	57	5	24	53	14
84	33	9	66	29	39	46
56	76	89	90	59	64	17
28	83	28	6	89	78	52
11	82	82	86	2	67	41
41	20	63	19	41	19	18
27	8	27	99	81	13	88
19	14	73	95	13	45	28
42	39	93	39	25	77	57
74	82	55	39	98	87	10
20	17	58	81	43	23	39
69	47	47	92	66	20	30
14	81	18	94	19	37	69
90	81	54	92	78	93	58
41	64	60	29	13	18	5
49	78	81	87	18	46	35
93	86	23	93	76	12	76
76	75	7	27	96	68	94
81	99	81	24	84	12	99
83	9	10	42	11	77	19
71	8	33	31	71	98	9
18	40	93	12	32	95	50
79	48	20	45	70	49	13
74	57	75	98	24	84	59
50	88	18	86	35	75	98
89	92	72	79	48	76	68
98	76	7	13	11	20	67
76	8	42	70	39	9	6
95	37	63	36	66	10	4
48	89	27	45	20	37	96
22	16	48	66	27	13	71
13	43	33	67	36	88	90
39	97	2	39	49	39	9
57	25	67	5	12	12	48
8	88	34	10	60	90	10
32	21	52	22	33	24	46
44	5	93	78	19	49	72
42	60	38	97	45	68	66
15	62	85	48	2	18	5
15	83	12	99	21	15	76
17	17	19	80	44	43	70
37	88	16	64	53	84	45
49	34	92	5	54	13	3
91	89	94	39	3	32	92
59	8	20	14	19	87	2
61	3	20	11	85	95	6
94	80	18	55	42	26	19
73	18	30	1	63	90	77
50	68	76	73	6	63	32
69	65	63	35	21	89	10
43	80	32	18	85	31	24
85	29	50	1	64	80	41
71	61	52	98	88	88	89
85	75	1	38	98	63	9
43	20	29	66	16	21	98
30	83	75	62	10	67	28
17	37	8	19	94	12	35
30	13	20	48	11	52	50
35	93	62	25	9	90	43
99	67	72	89	25	28	19
16	72	14	57	69	40	61
44	46	32	66	29	98	46
47	31	77	76	81	65	70
12	92	94	64	23	19	59
36	6	84	41	49	32	60
69	88	42	44	51	85	10
2	91	89	6	51	46	18
51	16	55	28	75	89	88
98	11	62	80	32	9	5
37	39	51	19	94	39	50
71	73	72	38	44	56	25
66	5	83	58	75	49	53
34	49	21	69	58	87	6
62	47	33	60	29	19	87
58	51	9	8	70	52	62
32	71	71	83	94	75	56
76	59	49	21	87	15	32
59	65	90	56	81	63	33
82	22	25	29	47	50	3
94	73	63	57	53	11	64
40	34	93	16	6	60	15
91	10	93	17	23	22	3
26	11	89	29	36	61	59
3	52	67	57	9	10	20
54	70	27	49	80	16	76
37	34	94	72	43	96	5
29	36	22	19	64	50	73
36	63	63	25	29	35	29
25	27	37	53	39	98	94
48	39	27	47	84	27	26
59	75	60	24	74	71	81
21	81	21	65	27	34	27
15	25	9	17	36	65	31
57	96	77	3	91	13	60
47	59	17	20	75	38	63
86	38	94	11	86	86	90
2	59	64	8	66	72	27
98	20	97	28	76	81	11
1	96	4	50	81	69	80
82	50	24	42	88	65	30
56	14	96	97	72	92	12
40	25	52	10	16	79	52
17	81	65	25	64	99	65
8	74	8	52	71	62	14
90	18	61	18	13	80	15
20	66	92	75	12	72	17
86	21	96	57	86	47	86
99	85	12	81	34	44	82
26	34	9	41	83	75	82
73	15	30	75	97	53	61
87	11	14	21	69	61	74
52	32	35	16	32	24	55
10	22	16	49	82	60	90
15	93	61	40	23	60	35
76	65	86	65	73	24	9
70	8	5	7	79	17	37
50	63	95	93	67	30	28
79	25	55	36	81	23	33
53	21	87	28	94	18	16
85	92	95	15	82	6	75
70	88	31	85	9	84	47
72	24	15	56	48	36	75
24	71	55	95	16	1	91
87	62	16	9	71	91	31
46	2	98	2	7	74	46
42	81	16	79	12	38	64
98	86	69	19	67	25	70
42	50	99	15	11	31	81
51	17	47	84	57	6	51
13	26	31	10	83	26	4
65	37	11	96	36	66	9
73	81	86	6	73	76	81
60	25	86	32	29	63	31
96	14	73	16	38	10	83
17	66	81	34	78	76	67
18	93	28	73	84	57	26
42	92	7	33	1	29	16
64	53	88	81	12	29	57
47	11	81	3	17	93	96
45	10	85	30	10	96	74
50	48	81	42	52	10	87
16	15	9	82	95	15	8
15	29	17	16	83	27	98
21	44	30	3	59	23	17
97	68	29	56	58	56	91
2	86	71	97	52	11	84
79	3	71	18	6	66	5
79	7	12	65	30	2	33
70	79	97	61	95	79	93
72	45	51	6	99	9	25
86	63	78	47	99	72	36
57	38	87	46	75	18	59
49	7	65	20	44	70	78
93	90	54	63	24	51	11
31	45	7	52	84	44	77
11	47	1	53	86	59	97
8	94	53	76	52	83	37
41	53	7	2	10	32	96
43	31	3	33	82	88	84
71	9	37	48	26	37	21
34	56	2	32	38	1	19
54	98	33	81	43	4	72
14	53	11	2	33	47	15
36	20	4	39	39	12	68
68	37	67	18	68	91	57
11	9	12	70	37	7	44
31	67	91	98	67	93	25
77	70	37	37	83	93	93
88	61	2	9	23	68	91
24	23	45	80	31	41	7
65	33	25	16	67	61	59
40	36	4	97	21	65	64
77	51	35	89	78	71	6
58	77	9	29	49	95	35
66	11	21	93	99	18	19
88	30	37	5	30	53	44
37	18	92	14	79	31	72
34	85	75	87	10	16	78
37	62	7	98	93	5	57
34	11	43	10	33	79	54
19	55	93	60	93	71	40
89	30	12	49	61	26	2
52	30	87	22	54	3	23
10	68	86	32	74	20	17
26	30	16	25	70	36	28
42	36	37	74	21	66	83
52	24	52	53	48	21	8
98	20	7	96	35	90	31
70	53	99	60	18	25	57
99	4	81	65	81	26	30
77	19	88	22	71	13	53
37	54	47	26	27	91	79
54	15	66	38	10	66	56
60	9	42	34	68	27	82
7	94	18	43	4	59	92
46	96	60	33	61	95	28
9	79	20	41	78	20	48
95	14	37	41	93	64	16
61	47	22	55	39	77	84
44	25	89	7	80	76	33
19	35	31	65	94	86	66
1	37	98	64	67	57	29
28	95	24	59	82	74	23
17	8	64	47	36	89	18
31	88	52	74	99	63	28
99	9	2	61	55	79	11
21	1	76	9	54	73	43
86	58	34	53	3	23	77
98	51	18	25	91	95	1
79	91	50	34	60	87	56
11	39	59	95	44	54	63
17	58	54	34	54	88	84
86	47	62	24	54	71	32
31	49	97	40	59	62	8
43	7	18	82	61	34	12
73	49	54	3	90	2	33
46	14	86	53	72	18	27
79	13	29	93	25	72	40
84	28	66	14	69	53	43
79	72	55	40	64	93	58
29	62	28	38	81	52	18
59	82	44	92	28	96	79
73	18	66	42	59	29	31
72	94	59	86	52	64	67
96	25	27	84	36	67	47
53	48	26	70	52	56	50
66	43	21	48	46	48	28
44	28	59	36	31	17	4
35	48	46	88	45	55	54
44	44	97	23	98	65	24
82	88	56	1	85	16	92
53	58	37	22	2	3	26
41	17	99	1	88	21	48
76	27	54	84	1	72	97
84	31	38	25	86	67	19
84	43	75	42	19	15	70
12	20	65	70	21	38	80
29	59	29	53	60	37	34
17	45	61	66	16	54	81
44	58	9	33	78	36	6
73	13	29	15	49	61	21
62	60	21	65	96	45	53
73	33	35	57	47	90	18
2	79	3	26	68	9	52
74	27	70	30	27	24	30
28	12	50	42	94	41	94
47	14	6	50	14	8	69
94	81	86	34	82	77	92
85	2	60	25	12	67	90
41	22	62	49	54	47	66
24	8	43	88	96	62	46
42	98	33	62	79	94	40
47	70	10	16	72	52	15
36	73	68	30	28	75	28
92	47	43	93	34	24	67
9	3	10	31	35	30	63
38	11	77	98	57	11	28
73	75	88	49	29	47	55
46	2	52	7	79	64	24
15	47	16	81	63	28	9
66	81	20	67	94	88	31
81	47	44	39	84	56	2
22	32	30	88	37	84	17
68	81	14	24	3	39	66
48	19	85	37	68	76	44
25	84	81	15	50	79	24
22	20	55	81	7	31	35
77	46	22	36	63	41	42
94	62	90	14	18	42	84
2	43	88	21	12	46	8
83	77	75	55	58	27	87
58	16	84	12	66	59	96
36	33	13	25	4	53	84
57	84	48	96	96	82	59
3	44	40	55	40	17	30
33	77	40	27	49	39	21
34	12	84	44	82	42	84
22	42	26	82	19	6	1
25	62	75	72	47	58	38
40	88	34	20	8	94	2
20	56	10	84	92	24	95
52	62	74	4	50	27	35
57	29	16	10	77	35	34
1	18	23	96	89	84	2
55	63	55	57	43	13	17
34	1	65	2	37	63	6
10	92	78	86	37	63	19
45	92	56	94	65	61	84
43	61	74	28	38	84	92
24	7	43	65	93	15	37
75	6	2	22	10	62	92
69	53	34	46	36	45	28
73	70	39	8	68	73	41
97	53	80	17	33	9	97
56	31	23	6	38	29	59
32	71	26	85	51	13	3
1	24	35	57	2	91	96
4	26	7	58	64	55	34
32	28	38	54	88	23	68
2	12	86	12	50	28	66
46	28	39	11	69	79	25
33	77	27	8	73	51	26
85	32	82	22	96	98	37
12	16	73	34	56	71	74
48	3	12	3	93	55	37
63	7	27	50	23	98	98
23	86	32	29	95	45	54
56	71	82	71	45	41	53
76	3	64	49	35	98	71
86	66	17	71	29	55	32
65	4	92	20	7	92	20
5	79	12	2	73	77	42
49	75	71	55	16	84	33
60	61	23	59	69	69	36
57	28	34	78	88	12	70
50	40	34	44	58	24	24
55	70	91	39	38	96	31
79	41	9	19	92	47	4
6	75	41	77	99	67	24
15	98	95	7	68	9	67
60	36	11	50	1	40	48
29	17	28	13	71	94	18
21	63	3	45	36	43	18
94	79	88	12	99	25	8
12	68	23	70	23	17	60
47	11	79	54	99	43	44
11	59	85	14	60	49	18
50	95	21	7	88	25	68
29	93	64	29	35	3	7
84	10	52	78	39	21	9
55	5	53	52	85	90	16
48	98	16	19	86	91	44
45	90	34	10	58	63	52
64	55	37	24	48	30	37
6	82	35	78	41	19	17
93	58	52	68	6	18	3
18	49	12	1	79	21	98
76	82	64	72	47	33	21
46	93	34	92	12	23	33
20	17	73	68	31	77	49
63	22	47	94	26	38	7
20	84	70	64	7	91	60
62	91	88	26	6	36	92
52	98	67	15	18	22	42
14	3	72	57	42	84	9
22	92	1	49	49	7	94
69	23	76	96	85	65	56
62	66	49	24	49	28	92
17	70	47	82	55	47	81
20	3	66	10	22	44	92
38	29	32	96	89	45	72
34	42	70	77	23	10	80
41	92	10	74	41	68	14
19	41	27	39	55	72	62
9	13	12	97	91	31	15
37	33	32	66	59	33	38
47	88	16	78	22	24	15
11	56	16	97	1	7	16
83	4	34	89	16	45	66
85	70	37	66	34	32	58
63	65	2	48	50	85	77
97	36	73	77	56	93	85
61	17	5	61	3	38	51
79	93	94	50	8	17	46
64	76	95	93	25	65	99
17	53	81	69	48	18	70
74	57	50	13	88	41	81
54	20	75	88	96	14	18
64	79	87	7	55	93	75
71	43	65	20	55	16	11
12	92	56	36	58	94	44
65	74	74	56	21	67	50
18	13	32	63	19	2	91
65	90	45	73	73	88	6
71	97	55	18	64	5	53
49	12	29	5	90	84	34
31	67	12	67	12	44	68
30	58	30	55	73	90	49
89	42	89	42	51	97	25
72	45	73	54	43	16	52
96	80	20	80	23	38	1
71	91	8	49	41	5	22
3	54	12	33	60	72	98
47	26	8	90	41	80	8
47	4	61	20	7	88	61
15	63	27	3	60	74	74
49	47	46	21	54	46	88
58	92	21	96	44	9	90
78	34	54	55	55	15	83
32	31	26	42	95	36	79
35	87	92	17	70	33	57
89	50	55	44	76	55	61
20	95	13	57	34	45	35
84	66	45	22	34	95	27
63	8	44	77	53	1	26
76	48	5	54	26	52	21
74	82	63	73	93	51	71
47	35	35	51	48	91	67
48	94	1	99	24	35	11
9	36	11	85	97	84	5
9	89	29	82	61	44	25
52	48	66	90	96	4	27
47	24	25	72	93	87	9
26	31	60	93	12	60	15
71	62	59	29	90	92	85
53	4	66	19	4	13	62
16	26	48	2	56	33	47
8	95	31	78	94	73	54
96	93	21	3	65	47	9
35	88	73	93	1	36	26
33	89	16	3	57	18	81
29	25	91	94	30	8	29
26	23	10	93	76	21	21
39	82	39	86	54	49	28
80	14	36	49	43	96	60
38	45	57	27	50	82	88
67	60	3	81	92	24	82
99	87	46	68	12	44	78
43	70	91	78	94	41	71
6	86	48	33	80	11	79
77	5	10	49	65	29	42
38	39	95	3	89	44	67
80	66	66	8	77	49	29
51	5	99	45	59	55	82
65	31	46	3	50	3	95
94	33	55	58	69	62	84
37	9	28	70	94	54	82
88	74	36	65	3	49	92
75	83	12	26	93	13	55
36	85	62	5	26	81	19
45	32	13	80	38	15	97
39	61	13	71	58	67	42
15	38	47	72	71	41	77
65	67	24	18	85	64	14
60	62	48	37	45	3	85
10	20	80	91	41	24	95
31	2	6	24	87	20	3
64	53	12	95	7	85	50
49	29	63	38	21	14	24
87	45	64	32	86	76	54
34	29	61	85	23	76	90
3	52	54	68	23	10	40
2	95	14	99	94	51	16
91	91	84	61	89	61	41
48	87	5	18	32	2	66
91	81	13	38	73	1	80
14	23	2	14	81	85	57
43	39	81	69	61	74	40
23	73	82	80	46	11	60
87	35	6	98	32	16	55
14	11	2	33	80	5	54
73	71	49	37	59	24	43
75	26	40	42	24	79	77
49	46	12	16	57	1	52
69	64	39	11	95	93	17
25	36	92	9	47	21	31
2	4	46	34	35	25	75
68	69	2	29	87	43	74
14	3	99	24	92	71	42
70	60	67	19	16	44	8
37	96	24	25	71	43	35
8	69	21	47	44	56	59
58	45	66	91	1	98	59
62	58	17	17	78	73	16
95	98	74	29	83	51	19
39	9	59	83	38	21	18
66	80	61	81	98	42	87
71	84	35	19	60	43	21
28	23	49	24	94	86	32
11	8	64	72	41	71	6
54	93	48	1	96	87	65
89	98	32	69	77	70	34
36	49	77	4	91	30	22
42	77	44	90	99	11	43
57	34	17	2	58	43	49
42	82	47	87	90	3	16
70	45	59	82	89	87	98
6	8	17	37	78	73	20
36	51	5	56	75	60	96
39	15	30	12	63	48	18
86	19	7	7	23	12	62
75	88	47	90	28	97	97
16	55	10	59	86	29	26
79	18	53	51	71	5	21
57	57	30	74	65	21	99
56	39	17	69	17	90	17
85	83	53	70	20	1	90
18	7	49	65	90	2	88
91	22	90	92	91	82	32
95	38	72	7	51	37	81
75	90	84	96	32	87	40
40	55	67	83	40	98	75
57	73	92	7	77	57	80
15	20	48	18	72	13	86
35	28	48	42	65	96	61
79	11	91	21	47	63	17
43	64	38	42	87	60	30
28	14	59	32	42	42	49
22	39	71	59	93	34	83
30	38	98	75	11	77	64
1	59	58	94	41	83	95
11	33	56	66	71	59	4
78	67	69	66	58	19	57
38	20	83	29	40	18	43
2	17	54	8	84	19	22
20	58	40	43	10	22	14
61	64	50	21	60	61	18
97	29	15	57	17	70	20
15	7	75	99	7	13	16
90	85	99	88	4	49	16
89	72	76	11	37	81	51
46	22	36	73	49	74	88
64	92	94	65	11	92	28
86	72	55	54	68	22	58
77	73	96	55	73	97	99
91	70	12	91	91	16	1
72	12	10	17	47	28	95
1	79	24	64	95	64	63
1	12	91	61	89	34	69
35	97	64	43	55	82	10
82	73	80	71	15	95	16
42	50	4	80	24	86	16
19	13	64	54	91	54	40
26	54	2	51	85	70	88
74	89	95	72	2	33	19
89	21	46	32	69	91	89
98	69	19	49	93	64	35
18	26	95	16	28	41	23
26	80	81	57	13	95	54
38	89	64	57	32	78	64
39	61	94	34	55	95	3
32	67	18	98	67	39	44
23	29	71	59	5	24	70
4	79	40	63	94	34	27
75	57	97	69	41	90	42
45	47	41	63	84	70	29
85	10	28	84	51	17	24
18	28	63	65	98	17	84
42	41	91	90	76	42	57
32	87	8	67	91	30	84
47	4	87	61	82	44	72
17	26	94	77	68	96	55
96	82	22	38	10	34	30
78	5	38	95	85	12	13
48	95	59	67	16	94	71
95	68	30	93	40	96	49
55	14	30	58	46	3	65
69	25	64	63	64	2	15
47	11	85	3	52	57	24
97	27	63	86	51	10	10
32	70	3	94	5	56	32
8	50	89	43	90	17	54
77	86	12	60	10	22	71
54	4	19	55	28	22	65
79	45	9	13	21	85	40
98	33	60	68	4	92	93
34	52	17	88	69	88	85
59	91	6	76	70	32	57
55	55	54	90	84	81	89
67	70	94	42	1	16	71
91	27	36	39	46	76	71
80	88	66	2	66	2	3
88	79	50	58	62	38	9
87	99	48	9	88	23	54
24	39	42	17	2	26	12
65	29	63	65	80	55	43
63	45	63	84	60	50	36
67	70	54	8	18	69	93
36	61	39	45	4	11	29
37	52	10	20	76	78	18
35	91	4	11	99	20	34
55	65	6	60	43	85	92
88	94	34	20	10	94	5
69	6	58	60	75	39	34
93	75	35	60	8	77	36
40	76	21	98	45	49	39
77	78	99	36	86	90	21
96	68	60	96	96	7	62
80	2	93	79	10	43	15
79	68	93	28	26	41	97
46	75	16	48	50	89	16
3	30	94	77	83	92	1
1	94	77	15	90	24	21
34	64	2	55	56	63	48
92	93	78	12	57	16	31
35	12	34	58	33	79	82
94	63	17	28	39	70	56
94	53	46	6	31	71	96
86	2	99	20	70	81	10
18	32	88	66	82	55	26
42	14	94	64	53	80	64
34	6	67	66	83	45	48
69	34	31	88	87	52	13
9	60	85	16	69	50	83
53	11	15	10	81	85	79
51	71	63	61	77	78	67
21	82	83	16	47	26	38
23	87	44	76	13	69	95
5	60	28	16	5	67	45
69	72	81	89	73	9	98
84	76	95	36	63	39	86
1	29	98	7	19	57	9
33	65	57	76	70	59	21
96	37	23	58	37	30	76
59	2	85	11	74	40	14
54	35	55	48	62	80	59
21	9	64	99	87	46	21
41	31	87	6	21	11	86
85	22	4	71	11	5	41
7	81	96	23	80	20	54
65	46	28	55	79	47	32
21	37	55	88	60	51	46
73	86	73	12	72	97	50
7	35	6	39	19	35	91
37	60	50	19	4	6	75
70	91	40	4	77	24	39
77	26	6	94	73	51	90
99	2	92	50	1	29	20
86	80	23	8	55	40	54
33	92	83	48	54	69	55
67	10	17	78	29	38	64
81	43	14	74	62	10	3
50	67	5	4	82	26	2
49	56	11	97	33	41	93
88	97	85	38	93	60	73
29	81	11	74	41	45	43
70	31	25	73	40	11	53
14	66	14	74	24	30	71
61	87	6	89	71	79	40
89	19	24	59	67	68	20
67	32	45	32	26	27	23
39	25	41	47	57	16	54
71	28	36	78	56	61	97
35	73	80	84	91	64	69
73	33	11	94	29	48	61
47	19	74	44	96	29	5
3	32	77	3	83	47	86
2	88	61	72	25	13	97
14	53	66	49	1	49	58
7	5	63	77	23	5	83
26	1	39	82	9	66	60
92	6	77	68	62	56	29
20	85	18	61	72	84	41
86	93	31	11	83	89	55
99	21	85	15	93	13	85
2	78	99	26	80	38	50
88	64	83	30	96	34	25
75	40	57	94	79	48	89
5	12	26	94	62	99	66
64	61	42	20	66	91	19
75	45	94	70	29	93	43
66	53	1	70	90	43	82
79	51	12	80	96	9	24
14	87	47	98	33	47	55
63	8	23	17	95	75	17
28	82	35	88	10	3	55
62	92	51	98	48	75	95
22	29	74	95	24	61	19
92	6	88	91	76	64	41
94	57	41	99	85	4	86
38	29	58	63	71	92	91
96	29	19	13	38	53	4
19	69	75	38	36	53	49
57	88	84	75	74	52	97
93	22	63	19	8	5	90
77	65	87	60	42	26	2
58	35	4	29	78	89	93
56	40	67	61	99	13	78
64	22	1	78	83	36	75
69	70	8	40	48	68	81
88	33	16	80	53	80	93
22	80	87	61	74	32	36
71	40	25	84	14	62	82
8	35	28	88	33	76	12
63	8	95	61	21	98	28
10	60	9	69	38	51	70
72	19	89	92	86	45	49
62	36	62	88	67	39	39
17	68	63	52	74	7	89
56	24	88	17	44	28	41
74	33	37	78	53	75	35
26	72	73	14	56	99	19
9	7	34	45	50	56	75
32	15	40	69	49	34	65
33	25	72	30	49	2	43
81	13	34	24	93	60	16
6	7	12	74	91	85	11
64	59	86	88	2	96	10
69	76	51	88	36	78	89
80	88	48	50	56	61	28
7	97	52	69	99	97	91
11	37	5	13	90	69	49
77	31	73	7	58	55	80
7	48	5	85	71	44	73
75	6	20	76	70	24	40
89	47	14	62	95	44	99
7	66	66	19	37	52	43
42	29	39	35	85	18	94
28	10	31	76	87	54	70
11	67	68	56	97	9	26
56	79	48	78	80	39	99
17	99	55	73	65	1	85
34	91	83	76	27	37	40
60	96	1	70	63	59	16
26	72	99	93	2	8	55
